   ,CSR_NUMBER,LADBS_INSP_DIST,ADDR_HSE_NUM,ADDR_HSE_FRAC_NUM,ADDR_STR_DIR,ADDR_STR_NAME,ADDR_STR_SUFFIX,ADDR_STR_SUFFIX_DIR,ADDR_STR_ZIP,DATE_RECEIVED,DATE_CLOSED,DUE_DATE,CASEFLAG,CSR_PRIORITY,PIN,CSR_PROBLEM_DESC,APC,CASE_NUMBER_TO_CSR,RESPONSE_DAYS,LAT,LON
1636,414533,3121,10613, ,N,ILEX,AVE, ,91331,2/7/18,2/13/18,3/8/18,N,1,207B157   835,GARCV,North Valley,,4,34.26265,-118.42026
1637,414708,1123,1134, ,E,103RD,PL, ,90002,2/9/18,2/10/18,3/12/18,N,1,090B209   669,GARCV,South Los Angeles,,1,33.94250,-118.25524
1638,414660,1123,2027, ,W,78TH,ST, ,90047,2/9/18,2/22/18,3/12/18,N,1,099B189   302,GARCV,South Los Angeles,,9,33.96919,-118.31431
1639,414710,1132,2919, ,S,BUCKINGHAM,ROAD, ,90016,2/9/18,2/14/18,3/12/18,Y,1,120B181    99,GARCV,South Los Angeles,805401,3,34.02881,-118.34067
1640,414673,3113,7237, ,N,CLAIRE,AVE, ,91335,2/9/18,2/20/18,3/12/18,Y,1,186B121  1074,GARCV,South Valley,805924,7,34.20227,-118.55037
1641,414669,2131,3439, ,N,FIGUEROA,ST, ,90065,2/9/18,4/7/18,3/12/18,N,1,144A221   306,GARCV,East Los Angeles,,41,34.08822,-118.21668
1642,414686,1123,8805, ,S,MAIN,ST, ,90003,2/9/18,2/22/18,3/12/18,Y,1,096A203   264,GARCV,South Los Angeles,806132,9,33.95697,-118.27402
1643,414696,2131,3401, ,E,SCARBORO,ST, ,90065,2/9/18,2/22/18,3/12/18,Y,1,150A219   297,GARCV,East Los Angeles,806074,9,34.10373,-118.22660
1644,414651,3103,6209, ,N,TEESDALE,AVE, ,91606,2/9/18,2/12/18,3/12/18,Y,1,177B161   383,GARCV,South Valley,805100,1,34.18342,-118.40857
1645,414676,2111,3645, ,S,TILDEN,AVE, ,90034,2/9/18,2/14/18,3/12/18,Y,1,117B161   728,GARCV,West Los Angeles,805708,3,34.01684,-118.41726
1646,414742,2112,2042, ,S,CAMDEN,AVE, ,90025,2/10/18,2/14/18,3/12/18,Y,1,126B153   396,GARCV,West Los Angeles,805468,2,34.04296,-118.43753
1647,414753,3103,6620, ,N,ATOLL,AVE, ,91606,2/11/18,2/12/18,3/12/18,Y,1,180B161   592,GARCV,South Valley,805101,0,34.19040,-118.41910
1648,414909,2122,321, ,S,AVENUE 63, , ,90042,2/12/18,2/13/18,2/16/18,Y,1,153A231   328,GARCV,East Los Angeles,805316,1,34.11215,-118.18483
1649,414800,2143,406, ,N,NORMANDIE,PL, ,90004,2/12/18,2/13/18,3/13/18,N,1,138B193   158,GARCV,Central,,1,34.07797,-118.30108
1650,414901,3123,14621, ,W,POLK,ST, ,91342,2/13/18,2/14/18,3/14/18,Y,1,222B149   440,GARCV,North Valley,805393,1,34.30588,-118.45204
1651,414980,1122,1314, ,W,51ST,ST, ,90037,2/14/18,2/16/18,3/15/18,Y,1,111B197  1297,GARCV,South Los Angeles,805696,2,33.99676,-118.29862
1652,415024,1102,12111, ,W,ALBERTA,DR, ,90230,2/14/18,2/22/18,3/15/18,Y,1,105B161   296,GARCV,West Los Angeles,806071,6,33.98610,-118.41102
1653,414953,3104,6335, ,N,FAIR,AVE, ,91606,2/14/18,2/15/18,3/15/18,Y,1,180B173   955,GARCV,South Valley,805682,1,34.18589,-118.37482
1654,414938,3102,7738, ,N,GENTRY,AVE, ,91605,2/14/18,2/16/18,3/15/18,Y,1,189B165   978,GARCV,North Valley,805706,2,34.21134,-118.39311
1655,414960,2121,2908, ,E,MARENGO,ST, ,90063,2/14/18,2/14/18,3/15/18,Y,1,132A227   341,GARCV,East Los Angeles,805509,0,34.05421,-118.19464
1656,415000,1143,23722, ,S,OAKHEATH,PL, ,90710,2/14/18,2/15/18,3/15/18,Y,1,042B197   161,GARCV,Harbor,805538,1,33.80925,-118.29901
1657,415119,2133,4108, ,N,HOMER,ST, ,90031,2/15/18,2/20/18,3/16/18,N,1,145-5A225 512,GARCV,East Los Angeles,,3,34.09102,-118.20606
1658,415158,3132,18562, ,W,VINTAGE,ST, ,91324,2/16/18,2/20/18,3/19/18,N,1,201B125    35,GARCV,North Valley,,2,34.25103,-118.53813
1659,415218,1141,12121, ,S,AINSWORTH,ST, ,90044,2/17/18,2/20/18,3/19/18,Y,1,084B197   582,GARCV,Harbor,805871,1,33.92192,-118.29021
1660,415242,2111,107, ,S,MARTEL,AVE, ,90036,2/19/18,2/20/18,3/19/18,N,1,138B181   889,GARCV,Central,,1,34.07330,-118.35123
1661,415272,1143,1669, ,W,251ST,ST, ,90710,2/20/18,2/20/18,3/20/18,N,1,036B193    90,GARCV,Harbor,,0,33.79689,-118.30667
1662,415270,1143,1669, ,W,251ST,ST, ,90710,2/20/18,2/21/18,3/20/18,Y,1,036B193    90,GARCV,Harbor,806007,1,33.79689,-118.30667
1663,415289,1112,1738, ,W,43RD,PL, ,90062,2/20/18,3/1/18,3/20/18,Y,1,114B193  1486,GARCV,South Los Angeles,807181,7,34.00450,-118.31031
1664,415353,3111,7539, ,N,JORDAN,AVE, ,91303,2/20/18,2/21/18,3/20/18,Y,1,186B105   233,GARCV,South Valley,806006,1,34.20753,-118.60301
1665,415330,3131,9358, ,N,WOODLEY,AVE, ,91343,2/20/18,2/22/18,3/20/18,Y,1,198B141   244,GARCV,North Valley,806096,2,34.24104,-118.48481
1666,415416,1123,7110, ,S,10TH,AVE, ,90043,2/21/18,3/1/18,3/21/18,Y,1,102B185   735,GARCV,South Los Angeles,807183,6,33.97538,-118.32783
1667,415428,1141,1121, ,E,111TH,DR, ,90059,2/21/18,2/22/18,3/21/18,Y,1,087A209    59,GARCV,South Los Angeles,806129,1,33.93379,-118.25601
1668,415468,1122,550, ,E,32ND,ST, ,90011,2/22/18,2/26/18,3/22/18,Y,1,118-5A207 399,GARCV,South Los Angeles,806444,2,34.01695,-118.26475
1669,415487,3102,8628, ,N,NORWICH,AVE, ,91343,2/22/18,2/23/18,3/22/18,Y,1,195B145   592,GARCV,North Valley,806226,1,34.22719,-118.46015
1670,415507,3102,10063, ,N,VENA,AVE, ,91331,2/22/18,2/23/18,3/22/18,Y,1,204B153   811,GARCV,North Valley,806225,1,34.25307,-118.43361
1671,415537,3104,10811, ,W,CANTARA,ST, ,91352,2/23/18,3/1/18,3/23/18,Y,1,192B177   838,GARCV,North Valley,806746,4,34.21942,-118.36538
1672,415538,3104,10817, ,W,CANTARA,ST, ,91352,2/23/18,3/1/18,3/23/18,Y,1,192B177   839,GARCV,North Valley,806747,4,34.21942,-118.36553
1673,415539,3104,10823, ,W,CANTARA,ST, ,91352,2/23/18,3/1/18,3/23/18,Y,1,192B177   840,GARCV,North Valley,806748,4,34.21942,-118.36568
1674,415541,3104,10837, ,W,CANTARA,ST, ,91352,2/23/18,2/27/18,3/23/18,N,1,192B177   843,GARCV,North Valley,,2,34.21942,-118.36616
1675,415540,3104,10837, ,W,CANTARA,ST, ,91352,2/23/18,3/1/18,3/23/18,Y,1,192B177   843,GARCV,North Valley,806749,4,34.21942,-118.36616
1676,415587,3121,11341, ,N,GLENOAKS,BLVD, ,91331,2/23/18,2/26/18,3/23/18,Y,1,210B161    17,GARCV,North Valley,806278,1,34.27636,-118.41483
1677,415579,2111,1520, ,S,GLENVILLE,DR, ,90035,2/23/18,2/26/18,3/23/18,Y,1,129B165   318,GARCV,West Los Angeles,806281,1,34.05179,-118.39303
1678,415570,3104,10017, ,N,MARCUS,AVE, ,91042,2/23/18,2/28/18,3/23/18,Y,1,202-5A201 167,GARCV,North Valley,806646,3,34.25044,-118.28197
1679,415614,3103,8019, ,N,VANTAGE,AVE, ,91605,2/25/18,2/27/18,3/23/18,Y,1,189B165   381,GARCV,North Valley,806454,1,34.21633,-118.39783
1680,415685,3104,7854, ,N,CLAYBECK,AVE, ,91352,2/26/18,2/28/18,3/27/18,Y,1,189B181   350,GARCV,North Valley,806588,2,34.21337,-118.35106
1681,415634,2112,2244, ,S,MANNING,AVE, ,90064,2/26/18,2/26/18,3/27/18,N,1,129B157  1279,GARCV,West Los Angeles,,0,34.04593,-118.42525
1682,415673,3111,20401, ,W,NAPA,ST, ,91306,2/26/18,2/27/18,3/27/18,Y,1,192B113    19,GARCV,North Valley,806440,1,34.22646,-118.57727
1683,415671,1132,3807, ,S,ROXTON,AVE, ,90008,2/26/18,3/1/18,3/27/18,Y,1,117B189   793,GARCV,South Los Angeles,806941,3,34.01713,-118.32145
1684,415671,1132,3807, ,S,ROXTON,AVE, ,90008,2/26/18,3/1/18,3/27/18,Y,1,117B189   793,GARCV,South Los Angeles,806940,3,34.01713,-118.32145
1685,415647,3103,5552, ,N,STROHM,AVE, ,91601,2/26/18,2/27/18,3/27/18,Y,1,174B177   683,GARCV,South Valley,806455,1,34.17143,-118.35924
1686,415772,3103,6615, ,N,AMPERE,AVE, ,91606,2/27/18,2/28/18,3/28/18,Y,1,180B161   618,GARCV,South Valley,806655,1,34.19030,-118.41837
1687,415730,3104,7703, ,W,APPERSON,ST, ,91042,2/27/18,2/28/18,3/28/18,Y,1,204B193   657,GARCV,North Valley,806593,1,34.25611,-118.30037
1688,415729,2102,4542, ,N,LEDGE,AVE, ,91602,2/27/18,2/27/18,3/28/18,Y,1,168B177   976,GARCV,South Valley,806721,0,34.15350,-118.35696
1689,415768,3121,9230, ,N,ORION,AVE, ,91343,2/27/18,2/28/18,3/28/18,Y,1,198B145   265,GARCV,North Valley,806651,1,34.23815,-118.47180
1690,415781,3131,7856, ,N,WHITE OAK,AVE, ,91325,2/27/18,2/28/18,3/28/18,Y,1,189B129   799,GARCV,South Valley,806752,1,34.21366,-118.51840
1691,415856,3113,4240, ,N,CANOGA,DR, ,91364,2/28/18,3/1/18,3/29/18,Y,1,165A105   148,GARCV,South Valley,807129,1,34.14621,-118.59857
1692,415817,1112,3768, ,S,DALTON,AVE, ,90018,2/28/18,3/8/18,3/29/18,Y,1,117B193   540,GARCV,South Los Angeles,807787,6,34.01854,-118.30386
1693,415837,1123,1216, ,W,FLORENCE,AVE, ,90044,2/28/18,3/1/18,3/29/18,N,1,102B197  1221,GARCV,South Los Angeles,,1,33.97443,-118.29684
1694,415841,1123,1216, ,W,FLORENCE,AVE, ,90044,2/28/18,3/1/18,3/29/18,N,1,102B197  1221,GARCV,South Los Angeles,,1,33.97443,-118.29684
1695,415823,3123,13375, ,N,WHEELER,AVE, ,91342,2/28/18,3/1/18,3/29/18,N,1,225B157   422,GARCV,North Valley,,1,34.31413,-118.43046
1696,415938,3102,8769, ,N,O'MELVENY,AVE, ,91352,3/1/18,3/2/18,3/30/18,Y,1,195B165   598,GARCV,North Valley,806794,1,34.22871,-118.39623
1697,415935,3132,16254, ,W,SAN FERNANDO MISSION,BLVD, ,91344,3/1/18,3/6/18,3/30/18,Y,1,210B137   494,GARCV,North Valley,807251,3,34.27175,-118.48664
1698,416005,1123,1320, ,W,78TH,ST, ,90044,3/2/18,3/6/18,4/2/18,N,1,099B197   391,GARCV,South Los Angeles,,2,33.96928,-118.29897
1699,416021,3113,6235, ,N,CANBY,AVE, ,91335,3/2/18,3/6/18,4/2/18,Y,1,177B125   298,GARCV,South Valley,807245,2,34.18348,-118.53496
1700,416012,3113,6725, ,N,SYLVIA,AVE, ,91335,3/2/18,3/6/18,4/2/18,Y,1,180B117   114,GARCV,South Valley,807246,2,34.19287,-118.55262
1701,415957,1104,2206, ,S,WALNUT,AVE, ,90291,3/2/18,3/6/18,4/2/18,Y,1,111B149  1087,GARCV,West Los Angeles,807189,2,33.99787,-118.45189
1702,416032,3113,18930, ,W,SHERMAN,WAY, ,91335,3/3/18,3/6/18,4/2/18,Y,1,183B121  1199,GARCV,South Valley,807247,1,34.20079,-118.54596
1703,416104,1123,227, ,W,107TH,ST, ,90003,3/5/18,3/6/18,4/3/18,N,1,090A203   304,GARCV,South Los Angeles,,1,33.93931,-118.27725
1704,416135,3131,24133, ,W,GILMORE,ST, ,91307,3/5/18,3/6/18,4/3/18,N,1,180B089   915,GARCV,South Valley,,1,34.18630,-118.65145
1705,416102,3101,15811, ,W,MARLIN,PL, ,91406,3/5/18,3/7/18,4/3/18,Y,1,183B141   502,GARCV,South Valley,807681,2,34.19674,-118.47751
1706,416117,1132,5416, ,W,SMILEY,DR, ,90016,3/5/18,3/12/18,4/3/18,N,1,120B177    87,GARCV,South Los Angeles,,5,34.02886,-118.36216
1707,416166,1112,5419, ,S,5TH,AVE, ,90043,3/6/18,3/6/18,4/4/18,Y,1,108B189   750,GARCV,South Los Angeles,807784,0,33.99252,-118.32266
1708,416172,2121,3111, ,E,EAGLE,ST, ,90063,3/6/18,3/7/18,4/4/18,Y,1,124-5A225 219,GARCV,East Los Angeles,809964,1,34.03505,-118.20128
1709,416303,1104,3765, ,S,GLOBE,AVE, ,90066,3/7/18,3/8/18,4/5/18,Y,1,114B157    76,GARCV,West Los Angeles,816689,1,34.01244,-118.41939
1710,416303,1104,3765, ,S,GLOBE,AVE, ,90066,3/7/18,3/8/18,4/5/18,Y,1,114B157    76,GARCV,West Los Angeles,807494,1,34.01244,-118.41939
1711,416302,3111,7438, ,N,INDEPENDENCE,AVE, ,91303,3/7/18,3/12/18,4/5/18,Y,1,186B109   563,GARCV,South Valley,807989,3,34.20573,-118.59049
1712,416393,1122,808, ,E,27TH,ST, ,90011,3/8/18,3/12/18,4/6/18,N,1,118-5A209 127,GARCV,South Los Angeles,,2,34.01956,-118.25974
1713,416359,1123,119, ,E,COLDEN,AVE, ,90003,3/8/18,3/8/18,4/6/18,N,1,093A205   135,GARCV,South Los Angeles,,0,33.94930,-118.27307
1714,416355,2142,2234, ,E,DUVALL,ST, ,90031,3/8/18,3/12/18,4/6/18,Y,1,144A217   372,GARCV,East Los Angeles,807980,2,34.08704,-118.22945
1715,416402,3123,14247, ,W,DYER,ST, ,91342,3/8/18,4/2/18,4/6/18,N,1,222B153   375,GARCV,North Valley,,17,34.30429,-118.44388
1716,416349,3132,17355, ,W,HORACE,ST, ,91344,3/8/18,3/8/18,4/6/18,N,1,210B129   631,GARCV,North Valley,,0,34.26984,-118.51284
1717,416401,2112,10334, ,W,ILONA,AVE, ,90064,3/8/18,3/9/18,4/6/18,Y,1,129B161   302,GARCV,West Los Angeles,808441,1,34.04911,-118.41584
1718,416374,3101,16655, ,W,KELSLOAN,ST, ,91406,3/8/18,3/12/18,4/6/18,Y,1,186B137   179,GARCV,South Valley,808093,2,34.20561,-118.49647
1719,416380,3121,10248, ,N,O'MELVENY,AVE, ,91331,3/8/18,3/15/18,4/6/18,Y,1,204B157   509,GARCV,North Valley,808795,5,34.25650,-118.42505
1720,416354,2101,4305, ,W,RUSSELL,AVE, ,90027,3/8/18,3/8/18,4/6/18,Y,1,150B201  1208,GARCV,Central,808099,0,34.10472,-118.28334
1721,416494,2121,2843, ,E,FOLSOM,ST, ,90033,3/9/18,3/15/18,4/9/18,Y,1,127-5A227  12,GARCV,East Los Angeles,809198,4,34.04533,-118.19954
1722,416506,3101,14406, ,W,LORNE,ST, ,91402,3/10/18,3/12/18,4/9/18,Y,1,189B149   263,GARCV,North Valley,808092,0,34.21665,-118.44670
1723,416507,3101,14412, ,W,LORNE,ST, ,91402,3/10/18,3/12/18,4/9/18,Y,1,189B149   262,GARCV,North Valley,808091,0,34.21665,-118.44689
1724,416549,1121,835, ,E,93RD,ST, ,90002,3/12/18,3/19/18,4/10/18,Y,1,094-5A209 259,GARCV,South Los Angeles,809260,5,33.95214,-118.25959
1725,416608,2112,10534, ,W,CLARKSON,ROAD, ,90064,3/12/18,3/20/18,4/10/18,Y,1,123B161   335,GARCV,West Los Angeles,809083,6,34.03529,-118.41559
1726,416552,3111,21030, ,W,COHASSET,ST, ,91303,3/12/18,3/13/18,4/10/18,Y,1,186B105   394,GARCV,South Valley,808156,1,34.20638,-118.59174
1727,416572,2121,1167,1/2,S,MIRASOL,ST, ,90023,3/12/18,3/15/18,4/10/18,N,1,118-5A227  85,GARCV,East Los Angeles,,3,34.02011,-118.19864
1728,416555,3113,18709, ,W,RUNNYMEDE,ST, ,91335,3/12/18,3/13/18,4/10/18,Y,1,186B121   504,GARCV,South Valley,808438,1,34.20576,-118.54089
1729,416682,1141,736, ,W,131ST,ST, ,90247,3/13/18,3/20/18,4/11/18,N,1,078B197    41,GARCV,Harbor,,5,33.91322,-118.28842
1730,416642,2111,3646, ,S,MILITARY,AVE, ,90034,3/13/18,3/14/18,4/11/18,N,1,117B161   598,GARCV,West Los Angeles,,1,34.01759,-118.41607
1731,416636,3102,9217, ,N,TOBIAS,AVE, ,91402,3/13/18,3/14/18,4/11/18,Y,1,198B149   395,GARCV,North Valley,808521,1,34.23794,-118.45177
1732,416738,1141,1951, ,E,105TH,ST, ,90002,3/14/18,3/20/18,4/12/18,N,1,090A215   327,GARCV,South Los Angeles,,4,33.94072,-118.23781
1733,416770,1141,1706, ,E,111TH,PL, ,90059,3/14/18,3/21/18,4/12/18,Y,1,087A213    77,GARCV,South Los Angeles,809204,5,33.93383,-118.24324
1734,416781,1123,1605, ,W,60TH,ST, ,90047,3/14/18,3/24/18,4/12/18,Y,1,105B193   367,GARCV,South Los Angeles,810348,8,33.98599,-118.30486
1735,416713,3131,8367, ,N,SYLVIA,AVE, ,91324,3/14/18,3/14/18,4/12/18,Y,1,192B117   543,GARCV,North Valley,808555,0,34.22235,-118.55256
1736,416730,2142,654, ,N,TULAROSA,DR, ,90026,3/14/18,3/21/18,4/12/18,N,1,141A201   162,GARCV,East Los Angeles,,5,34.08105,-118.28114
1737,416731,2142,654, ,N,TULAROSA,DR, ,90026,3/14/18,3/20/18,4/12/18,N,1,141A201   162,GARCV,East Los Angeles,,4,34.08105,-118.28114
1738,416858,3113,5418, ,N,GEYSER,AVE, ,91356,3/15/18,3/16/18,4/13/18,Y,1,174B121   683,GARCV,South Valley,809063,1,34.16953,-118.54271
1739,416811,3102,8866, ,N,KATHERINE,AVE, ,91402,3/15/18,3/16/18,4/13/18,Y,1,195B149   269,GARCV,North Valley,809161,1,34.23168,-118.44635
1740,416803,3123,13983, ,W,LA RUE,ST, ,91340,3/15/18,4/2/18,4/13/18,Y,1,210B153    42,GARCV,North Valley,810893,12,34.27615,-118.43834
1741,416831,3121,9945, ,N,TELFAIR,AVE, ,91331,3/15/18,3/19/18,4/13/18,Y,1,201B161   192,GARCV,North Valley,809142,2,34.25057,-118.41205
1742,416931,3102,8706, ,N,COSTELLO,AVE, ,91402,3/16/18,3/21/18,4/16/18,Y,1,195B153   943,GARCV,North Valley,809307,3,34.22872,-118.44079
1743,416932,1102,4449, ,S,DAWES,AVE, ,90230,3/16/18,3/20/18,4/16/18,Y,1,111B161   767,GARCV,West Los Angeles,809151,2,33.99848,-118.41308
1744,416934,3131,9511, ,N,HAYVENHURST,AVE, ,91343,3/16/18,3/20/18,4/16/18,Y,1,201B137  1040,GARCV,North Valley,809190,2,34.24327,-118.49390
1745,416904,3131,9351, ,N,RHEA,AVE, ,91324,3/16/18,3/20/18,4/16/18,Y,1,198B121   299,GARCV,North Valley,809189,2,34.24061,-118.54159
1746,416955,2131,4213, ,E,PALMERO,DR, ,90065,3/17/18,3/19/18,4/16/18,N,1,153A219    37,GARCV,East Los Angeles,,0,34.11526,-118.22210
1747,416973,3121,9741, ,N,KEWEN,AVE, ,91331,3/18/18,3/19/18,4/16/18,Y,1,201B161   629,GARCV,North Valley,809081,0,34.24704,-118.41047
1748,417031,3132,17242, ,W,HORACE,ST, ,91344,3/19/18,3/20/18,4/17/18,N,1,210B133   694,GARCV,North Valley,,1,34.26995,-118.50926
1749,417053,3121,9739, ,N,KEWEN,AVE, ,91331,3/19/18,3/29/18,4/17/18,Y,1,201B161   640,GARCV,North Valley,810772,8,34.24697,-118.41049
1750,417063,1123,1607, ,W,64TH,ST, ,90047,3/20/18,3/22/18,4/18/18,N,1,105B193  1035,GARCV,South Los Angeles,,2,33.98152,-118.30485
1751,417091,3104,6215, ,N,AGNES,AVE, ,91606,3/20/18,3/22/18,4/18/18,Y,1,177B165   299,GARCV,South Valley,809961,2,34.18351,-118.39555
1752,417109,3121,14001, ,W,DAVENTRY,ST, ,91331,3/20/18,3/29/18,4/18/18,Y,1,207B153   567,GARCV,North Valley,810773,7,34.26350,-118.43868
1753,417059,2133,3211, ,E,MINNESOTA,ST, ,90031,3/20/18,3/21/18,3/23/18,N,1,139-5A225 118,GARCV,East Los Angeles,,1,34.07704,-118.20666
1754,417223,1123,1712, ,W,GAGE,AVE, ,90047,3/21/18,3/23/18,4/19/18,N,1,105B193   938,GARCV,South Los Angeles,,2,33.98218,-118.30724
1755,417191,1143,1184, ,W,GRANT,ST, ,90744,3/21/18,3/22/18,4/19/18,Y,1,033B201   774,GARCV,Harbor,809333,1,33.78267,-118.27739
1756,417200,3123,13754, ,W,POLK,ST, ,91342,3/21/18,4/3/18,4/19/18,Y,1,228B153   277,GARCV,North Valley,811098,9,34.32225,-118.43297
1757,417244,1123,214, ,E,97TH,ST, ,90003,3/22/18,3/23/18,4/20/18,N,1,093A205   280,GARCV,South Los Angeles,,1,33.94820,-118.27119
1758,417342,3123,15768, ,W,ROXFORD,ST, ,91342,3/23/18,3/29/18,3/29/18,Y,1,222B141    69,GARCV,North Valley,810863,4,34.30801,-118.47518
1759,417404,2143,1035, ,N,SERRANO,AVE, ,90029,3/24/18,3/27/18,4/23/18,N,1,144B193   915,GARCV,Central,,1,34.08951,-118.30654
1760,417553,1112,1492, ,W,47TH,ST, ,90062,3/27/18,4/3/18,4/24/18,N,1,111B193   626,GARCV,South Los Angeles,,5,34.00090,-118.30325
1761,417527,3102,7840, ,N,LEMP,AVE, ,91605,3/27/18,3/28/18,4/24/18,Y,1,189B169   558,GARCV,North Valley,810600,1,34.21322,-118.38437
1762,417609,1121,645, ,E,84TH,ST, ,90001,3/28/18,3/29/18,4/25/18,Y,1,097-5A207  29,GARCV,South Los Angeles,810748,1,33.96297,-118.26342
1763,417646,2123,4522, ,E,FERNTOP,DR, ,90032,3/28/18,3/29/18,4/25/18,Y,1,141A229    89,GARCV,East Los Angeles,810765,1,34.08204,-118.18926
1764,417622,1121,6259, ,S,MENLO,AVE, ,90044,3/28/18,3/28/18,4/25/18,Y,1,105B197  1080,GARCV,South Los Angeles,810745,0,33.98247,-118.28935
1765,417633,2121,1115, ,S,PRADO,ST, ,90023,3/28/18,3/29/18,4/25/18,Y,1,118-5A229  30,GARCV,East Los Angeles,811107,1,34.01967,-118.19394
1766,417640,3123,15223, ,W,REX,ST, ,91342,3/28/18,3/29/18,4/25/18,Y,1,219B145    95,GARCV,North Valley,810862,1,34.30004,-118.46436
1767,417686,3104,7601, ,N,GREG,AVE, ,91352,3/29/18,4/3/18,4/26/18,Y,1,186B181   183,GARCV,North Valley,811161,3,34.20876,-118.35206
1768,417732,3111,22212, ,W,LEADWELL,ST, ,91303,3/29/18,4/2/18,4/26/18,N,1,186B101   778,GARCV,South Valley,,2,34.20359,-118.61083
1769,417680,3102,9400, ,N,OBECK,AVE, ,91331,3/29/18,3/30/18,4/26/18,Y,1,198B157   335,GARCV,North Valley,810837,1,34.24063,-118.43246
1770,417698,2131,3401, ,E,SCARBORO,ST, ,90065,3/29/18,4/2/18,4/26/18,N,1,150A219   297,GARCV,East Los Angeles,,2,34.10373,-118.22660
1771,417707,2133,1406, ,S,UNION,AVE, ,90015,3/29/18,4/3/18,4/26/18,Y,1,127-5A203 287,GARCV,Central,811044,3,34.04267,-118.27794
1772,417783,1132,2540, ,S,HAUSER,BLVD, ,90016,3/30/18,4/4/18,4/27/18,Y,1,123B177   876,GARCV,South Los Angeles,811325,3,34.03302,-118.36238
1773,417801,3104,10827, ,W,LULL,ST, ,91352,3/30/18,4/3/18,4/27/18,Y,1,186B173   107,GARCV,North Valley,811160,2,34.20947,-118.36694
1774,417862,1123,733, ,W,77TH,ST, ,90044,4/2/18,4/3/18,4/30/18,N,1,099B201   206,GARCV,South Los Angeles,,1,33.96988,-118.28659
1775,417874,3121,12745, ,W,PIERCE,ST, ,91331,4/2/18,4/2/18,4/30/18,N,1,210B161   695,GARCV,North Valley,,0,34.26926,-118.41078
1776,417884,3123,13375, ,N,WHEELER,AVE, ,91342,4/2/18,4/4/18,4/30/18,N,1,225B157   422,GARCV,North Valley,,2,34.31413,-118.43046
1777,417877,3102,9448, ,N,WOODALE,AVE, ,91331,4/2/18,4/4/18,4/30/18,N,1,198B157   217,GARCV,North Valley,,2,34.24168,-118.42894
1778,417925,1123,6714, ,S,2ND,AVE, ,90043,4/3/18,4/4/18,5/1/18,Y,1,102B189   545,GARCV,South Los Angeles,811370,1,33.97775,-118.31956
1779,417967,3102,10929, ,W,CROCKETT,ST, ,91352,4/3/18,4/4/18,5/1/18,Y,1,192B173   563,GARCV,North Valley,811288,1,34.22085,-118.36894
1780,417943,2133,1920, ,N,EASTLAKE,AVE, ,90031,4/3/18,4/23/18,5/1/18,Y,1,136-5A225 311,GARCV,East Los Angeles,813544,14,34.06673,-118.20752
1781,417917,3103,4503, ,N,LEMP,AVE, ,91602,4/3/18,4/3/18,5/1/18,N,1,165B169    45,GARCV,South Valley,,0,34.15245,-118.38458
1782,417992,1122,1673, ,E,MARTIN LUTHER KING,BLVD, ,90011,4/3/18,4/4/18,5/1/18,Y,1,115-5A213 213,GARCV,South Los Angeles,811500,1,34.01024,-118.24419
1783,417978,3121,10248, ,N,O'MELVENY,AVE, ,91331,4/3/18,4/9/18,5/1/18,N,1,204B157   509,GARCV,North Valley,,4,34.25650,-118.42505
1784,418091,1123,829, ,W,68TH,ST, ,90044,4/4/18,4/18/18,5/2/18,Y,1,102B197   335,GARCV,South Los Angeles,813280,10,33.97832,-118.28814
1785,418054,1141,10953, ,S,GRAPE,ST, ,90059,4/4/18,4/10/18,4/9/18,Y,1,088-5A215 343,GARCV,South Los Angeles,812105,4,33.93605,-118.23702
1786,418106,2133,1311, ,W,18TH,ST, ,90006,4/5/18,4/6/18,5/3/18,Y,1,127-5A201 410,GARCV,Central,811613,1,34.04152,-118.28318
1787,418111,1122,1026, ,W,48TH,ST, ,90037,4/5/18,4/17/18,5/3/18,Y,1,111B197   833,GARCV,South Los Angeles,813262,8,33.99948,-118.29251
1788,418172,1121,243, ,E,88TH,PL, ,90003,4/5/18,4/9/18,5/3/18,Y,1,096A205   218,GARCV,South Los Angeles,812693,2,33.95659,-118.27024
1789,418167,3102,11753, ,W,BLYTHE,ST, ,91605,4/5/18,4/10/18,5/3/18,N,1,189B169   290,GARCV,North Valley,,3,34.21492,-118.38957
1790,418174,3102,11753, ,W,BLYTHE,ST, ,91605,4/5/18,4/11/18,5/3/18,Y,1,189B169   290,GARCV,North Valley,812262,4,34.21492,-118.38957
1791,418131,1132,5416, ,W,SMILEY,DR, ,90016,4/5/18,4/10/18,5/3/18,Y,1,120B177    87,GARCV,South Los Angeles,812219,3,34.02886,-118.36216
1792,418215,1122,1547, ,E,49TH,ST, ,90011,4/6/18,4/17/18,5/4/18,Y,1,111A213   144,GARCV,South Los Angeles,813254,7,33.99853,-118.24614
1793,418198,3111,6600, ,N,CHIMINEAS,AVE, ,91335,4/6/18,4/9/18,5/4/18,N,1,180B125   440,GARCV,South Valley,,1,34.19046,-118.52821
1794,418275,2122,627, ,N,SAN PASCUAL,AVE, ,90042,4/7/18,4/9/18,5/4/18,Y,1,154-5A235 159,GARCV,East Los Angeles,811894,0,34.11767,-118.17340
